sku_id,nombre_producto,categoria_farmaceutica,principio_activo,presentacion,laboratorio,precio_unitario,costo_unitario,requiere_receta,clasificacion_atc,es_controlado,temperatura_controlada,volumen_unidades
SKU10204,Cefalexina 750mg,Antibióticos Sistémicos,Cefalexina,Paquete,Sanofi,104.26,58.08,1,J01,0,0,1
SKU10205,Amoxicilina 250mg,Antibióticos Sistémicos,Amoxicilina,Paquete,Novartis,43.89,28.2,1,J01,0,0,1
SKU10206,Azitromicina 750mg,Antibióticos Sistémicos,Azitromicina,Paquete,Bayer,13.23,7.28,1,J01,0,0,2
SKU10207,Ciprofloxacina 500mg,Antibióticos Sistémicos,Ciprofloxacina,Kit,Boehringer,57.38,39.63,1,J01,0,0,30
SKU10208,Claritromicina 750mg,Antibióticos Sistémicos,Claritromicina,Unidad,Pfizer,71.37,39.38,1,J01,0,0,2
SKU10209,Cefalexina 1000mg,Antibióticos Sistémicos,Cefalexina,Paquete,Merck,31.35,21.12,1,J01,0,0,1
SKU10210,Amoxicilina 500mg,Antibióticos Sistémicos,Amoxicilina,Caja,Pfizer,91.83,62.7,1,J01,0,0,10
SKU10211,Azitromicina 1000mg,Antibióticos Sistémicos,Azitromicina,Kit,Roche,75.17,45.69,1,J01,0,0,2
SKU10212,Ciprofloxacina 750mg,Antibióticos Sistémicos,Ciprofloxacina,Paquete,AstraZeneca,20.82,11.62,1,J01,0,0,3
SKU10213,Claritromicina 1000mg,Antibióticos Sistémicos,Claritromicina,Unidad,Abbott,16.22,9.68,1,J01,0,0,1
SKU10214,Cefalexina 250mg,Antibióticos Sistémicos,Cefalexina,Caja,Merck,24.55,13.63,1,J01,0,0,1
SKU10215,Amoxicilina 750mg,Antibióticos Sistémicos,Amoxicilina,Unidad,Roche,107.69,68.17,1,J01,0,0,30
SKU10216,Azitromicina 250mg,Antibióticos Sistémicos,Azitromicina,Paquete,Pfizer,96.12,64.13,1,J01,0,0,1
SKU10217,Ciprofloxacina 1000mg,Antibióticos Sistémicos,Ciprofloxacina,Kit,Abbott,45.5,31.57,1,J01,0,0,2
SKU10218,Claritromicina 250mg,Antibióticos Sistémicos,Claritromicina,Unidad,Novartis,80.28,54.9,1,J01,0,0,20
SKU10219,Cefalexina 500mg,Antibióticos Sistémicos,Cefalexina,Caja,Boehringer,16.42,11.11,1,J01,0,0,3
SKU10220,Amoxicilina 1000mg,Antibióticos Sistémicos,Amoxicilina,Caja,Novartis,57.49,37.32,1,J01,0,0,3
SKU10221,Azitromicina 500mg,Antibióticos Sistémicos,Azitromicina,Caja,Abbott,102.74,63.67,1,J01,0,0,1
SKU10222,Ciprofloxacina 250mg,Antibióticos Sistémicos,Ciprofloxacina,Unidad,Pfizer,49.21,31.43,1,J01,0,0,2
SKU10223,Claritromicina 500mg,Antibióticos Sistémicos,Claritromicina,Unidad,Sanofi,110.82,65.79,1,J01,0,0,10
SKU10224,Cefalexina 750mg,Antibióticos Sistémicos,Cefalexina,Kit,Boehringer,60.61,38.72,1,J01,0,0,1
SKU10225,Amoxicilina 250mg,Antibióticos Sistémicos,Amoxicilina,Kit,Roche,83.92,47.57,1,J01,0,0,3
SKU10226,Azitromicina 750mg,Antibióticos Sistémicos,Azitromicina,Kit,Sanofi,32.24,19.35,1,J01,0,0,20
SKU10227,Ciprofloxacina 500mg,Antibióticos Sistémicos,Ciprofloxacina,Kit,Bayer,74.44,50.12,1,J01,0,0,2
SKU10228,Claritromicina 750mg,Antibióticos Sistémicos,Claritromicina,Unidad,Pfizer,118.39,82.79,1,J01,0,0,3
SKU10229,Cefalexina 1000mg,Antibióticos Sistémicos,Cefalexina,Caja,AstraZeneca,79.04,47.91,1,J01,0,0,1
SKU10230,Amoxicilina 500mg,Antibióticos Sistémicos,Amoxicilina,Unidad,Novartis,82.78,52.37,1,J01,0,0,1
SKU10231,Azitromicina 1000mg,Antibióticos Sistémicos,Azitromicina,Kit,Boehringer,63.04,36.35,1,J01,0,0,1
SKU10232,Ciprofloxacina 750mg,Antibióticos Sistémicos,Ciprofloxacina,Paquete,Bayer,66.34,37.44,1,J01,0,0,20
SKU10233,Claritromicina 1000mg,Antibióticos Sistémicos,Claritromicina,Caja,Roche,117.76,73.97,1,J01,0,0,5
SKU10234,Cefalexina 250mg,Antibióticos Sistémicos,Cefalexina,Unidad,Abbott,91.27,59.57,1,J01,0,0,2
SKU10235,Amoxicilina 750mg,Antibióticos Sistémicos,Amoxicilina,Paquete,Sanofi,110.28,61.85,1,J01,0,0,30
SKU10236,Azitromicina 250mg,Antibióticos Sistémicos,Azitromicina,Unidad,Novartis,42.61,23.87,1,J01,0,0,2
SKU10237,Ciprofloxacina 1000mg,Antibióticos Sistémicos,Ciprofloxacina,Paquete,GSK,42.75,26.37,1,J01,0,0,10
SKU10238,Claritromicina 250mg,Antibióticos Sistémicos,Claritromicina,Unidad,Novartis,83.66,52.07,1,J01,0,0,1
SKU10239,Cefalexina 500mg,Antibióticos Sistémicos,Cefalexina,Unidad,GSK,70.83,44.5,1,J01,0,0,1
SKU10240,Amoxicilina 1000mg,Antibióticos Sistémicos,Amoxicilina,Kit,Pfizer,20.02,13.43,1,J01,0,0,5
SKU10241,Azitromicina 500mg,Antibióticos Sistémicos,Azitromicina,Unidad,Abbott,73.96,43.93,1,J01,0,0,20
SKU10242,Ciprofloxacina 250mg,Antibióticos Sistémicos,Ciprofloxacina,Unidad,Roche,10.06,6.81,1,J01,0,0,1
SKU10243,Claritromicina 500mg,Antibióticos Sistémicos,Claritromicina,Paquete,Bayer,57.2,39.5,1,J01,0,0,1
SKU10244,Cefalexina 750mg,Antibióticos Sistémicos,Cefalexina,Caja,Merck,94.79,65.88,1,J01,0,0,1
SKU10245,Amoxicilina 250mg,Antibióticos Sistémicos,Amoxicilina,Paquete,Pfizer,26.31,18.1,1,J01,0,0,1
SKU10246,Azitromicina 750mg,Antibióticos Sistémicos,Azitromicina,Caja,Sanofi,58.09,37.09,1,J01,0,0,2
SKU10247,Ciprofloxacina 500mg,Antibióticos Sistémicos,Ciprofloxacina,Unidad,Roche,23.24,16.2,1,J01,0,0,3
SKU10248,Claritromicina 750mg,Antibióticos Sistémicos,Claritromicina,Caja,Bayer,27.49,18.88,1,J01,0,0,1
SKU10249,Cefalexina 1000mg,Antibióticos Sistémicos,Cefalexina,Kit,GSK,28.23,18.24,1,J01,0,0,2
SKU10250,Amoxicilina 500mg,Antibióticos Sistémicos,Amoxicilina,Caja,GSK,18.27,11.23,1,J01,0,0,5
SKU10251,Azitromicina 1000mg,Antibióticos Sistémicos,Azitromicina,Paquete,Novartis,22.55,13.59,1,J01,0,0,2
SKU10252,Ciprofloxacina 750mg,Antibióticos Sistémicos,Ciprofloxacina,Caja,AstraZeneca,102.68,69.59,1,J01,0,0,5
SKU10253,Claritromicina 1000mg,Antibióticos Sistémicos,Claritromicina,Paquete,Sanofi,31.11,17.4,1,J01,0,0,1
SKU10254,Cefalexina 250mg,Antibióticos Sistémicos,Cefalexina,Unidad,Merck,22.02,14.82,1,J01,0,0,30
SKU10255,Amoxicilina 750mg,Antibióticos Sistémicos,Amoxicilina,Paquete,Novartis,11.32,7.61,1,J01,0,0,5
SKU10256,Azitromicina 250mg,Antibióticos Sistémicos,Azitromicina,Kit,Merck,47.62,31.44,1,J01,0,0,1
SKU10257,Ciprofloxacina 1000mg,Antibióticos Sistémicos,Ciprofloxacina,Kit,GSK,75.83,43.97,1,J01,0,0,2
SKU10258,Claritromicina 250mg,Antibióticos Sistémicos,Claritromicina,Caja,Pfizer,48.14,27.9,1,J01,0,0,1
SKU10259,Cefalexina 500mg,Antibióticos Sistémicos,Cefalexina,Paquete,Novartis,84.6,49.24,1,J01,0,0,5
SKU10260,Amoxicilina 1000mg,Antibióticos Sistémicos,Amoxicilina,Caja,Merck,32.3,19.68,1,J01,0,0,1
SKU10261,Azitromicina 500mg,Antibióticos Sistémicos,Azitromicina,Paquete,Pfizer,88.95,55.59,1,J01,0,0,3
SKU10262,Ciprofloxacina 250mg,Antibióticos Sistémicos,Ciprofloxacina,Caja,Bayer,95.08,61.57,1,J01,0,0,2
SKU10263,Claritromicina 500mg,Antibióticos Sistémicos,Claritromicina,Caja,Pfizer,50.99,35.52,1,J01,0,0,10
SKU10264,Cefalexina 750mg,Antibióticos Sistémicos,Cefalexina,Caja,Merck,82.58,52.44,1,J01,0,0,10
SKU10265,Amoxicilina 250mg,Antibióticos Sistémicos,Amoxicilina,Caja,Abbott,42.68,29.2,1,J01,0,0,2
SKU10266,Azitromicina 750mg,Antibióticos Sistémicos,Azitromicina,Paquete,Novartis,77.21,45.73,1,J01,0,0,1
SKU10267,Ciprofloxacina 500mg,Antibióticos Sistémicos,Ciprofloxacina,Unidad,GSK,82.31,50.36,1,J01,0,0,10
SKU10268,Claritromicina 750mg,Antibióticos Sistémicos,Claritromicina,Caja,Roche,94.13,64.55,1,J01,0,0,2
SKU10269,Cefalexina 1000mg,Antibióticos Sistémicos,Cefalexina,Unidad,GSK,102.84,71.77,1,J01,0,0,10
SKU10270,Amoxicilina 500mg,Antibióticos Sistémicos,Amoxicilina,Kit,Merck,66.08,45.73,1,J01,0,0,1
SKU10271,Azitromicina 1000mg,Antibióticos Sistémicos,Azitromicina,Paquete,AstraZeneca,50.86,28.67,1,J01,0,0,5
SKU10272,Ciprofloxacina 750mg,Antibióticos Sistémicos,Ciprofloxacina,Kit,Boehringer,86.06,58.68,1,J01,0,0,3
SKU10273,Claritromicina 1000mg,Antibióticos Sistémicos,Claritromicina,Kit,Novartis,14.43,9.98,1,J01,0,0,3
SKU10274,Cefalexina 250mg,Antibióticos Sistémicos,Cefalexina,Paquete,GSK,35.32,21.13,1,J01,0,0,10
SKU10275,Amoxicilina 750mg,Antibióticos Sistémicos,Amoxicilina,Paquete,Pfizer,117.65,66.51,1,J01,0,0,1
SKU10276,Azitromicina 250mg,Antibióticos Sistémicos,Azitromicina,Kit,Pfizer,11.76,7.64,1,J01,0,0,10
SKU10277,Ciprofloxacina 1000mg,Antibióticos Sistémicos,Ciprofloxacina,Paquete,GSK,10.12,6.13,1,J01,0,0,2
SKU10278,Claritromicina 250mg,Antibióticos Sistémicos,Claritromicina,Kit,GSK,59.47,36.32,1,J01,0,0,2
SKU10279,Cefalexina 500mg,Antibióticos Sistémicos,Cefalexina,Kit,Sanofi,94.7,57.57,1,J01,0,0,50
SKU10280,Amoxicilina 1000mg,Antibióticos Sistémicos,Amoxicilina,Caja,Roche,101.44,69.05,1,J01,0,0,2
SKU10281,Azitromicina 500mg,Antibióticos Sistémicos,Azitromicina,Kit,Abbott,30.07,18.1,1,J01,0,0,1
SKU10282,Ciprofloxacina 250mg,Antibióticos Sistémicos,Ciprofloxacina,Unidad,Sanofi,54.17,36.32,1,J01,0,0,1
SKU10283,Claritromicina 500mg,Antibióticos Sistémicos,Claritromicina,Caja,Roche,47.46,31.35,1,J01,0,0,2
SKU10284,Cefalexina 750mg,Antibióticos Sistémicos,Cefalexina,Caja,Boehringer,16.52,10.62,1,J01,0,0,1
SKU10285,Amoxicilina 250mg,Antibióticos Sistémicos,Amoxicilina,Paquete,Abbott,109.02,65.89,1,J01,0,0,1
SKU10286,Azitromicina 750mg,Antibióticos Sistémicos,Azitromicina,Kit,GSK,99.25,55.91,1,J01,0,0,1
SKU10287,Ciprofloxacina 500mg,Antibióticos Sistémicos,Ciprofloxacina,Caja,Pfizer,14.94,9.35,1,J01,0,0,5
SKU10288,Claritromicina 750mg,Antibióticos Sistémicos,Claritromicina,Kit,Novartis,41.09,28.61,1,J01,0,0,2
SKU10289,Cefalexina 1000mg,Antibióticos Sistémicos,Cefalexina,Unidad,Pfizer,29.48,19.46,1,J01,0,0,1
SKU10290,Amoxicilina 500mg,Antibióticos Sistémicos,Amoxicilina,Caja,Boehringer,21.83,15.06,1,J01,0,0,3
SKU10291,Azitromicina 1000mg,Antibióticos Sistémicos,Azitromicina,Kit,Sanofi,66.21,37.5,1,J01,0,0,10
SKU10292,Ciprofloxacina 750mg,Antibióticos Sistémicos,Ciprofloxacina,Unidad,Pfizer,93.26,53.16,1,J01,0,0,5
SKU10293,Claritromicina 1000mg,Antibióticos Sistémicos,Claritromicina,Paquete,Bayer,59.95,39.78,1,J01,0,0,3
SKU10294,Cefalexina 250mg,Antibióticos Sistémicos,Cefalexina,Unidad,Novartis,36.61,21.67,1,J01,0,0,20
SKU10295,Amoxicilina 750mg,Antibióticos Sistémicos,Amoxicilina,Paquete,Sanofi,10.85,6.29,1,J01,0,0,50
SKU10296,Azitromicina 250mg,Antibióticos Sistémicos,Azitromicina,Caja,Roche,77.4,46.22,1,J01,0,0,1
SKU10297,Ciprofloxacina 1000mg,Antibióticos Sistémicos,Ciprofloxacina,Kit,AstraZeneca,33.04,21.01,1,J01,0,0,10
SKU10298,Claritromicina 250mg,Antibióticos Sistémicos,Claritromicina,Caja,Boehringer,87.14,59.39,1,J01,0,0,50
SKU10299,Cefalexina 500mg,Antibióticos Sistémicos,Cefalexina,Caja,Bayer,119.73,73.68,1,J01,0,0,10
SKU10300,Amoxicilina 1000mg,Antibióticos Sistémicos,Amoxicilina,Unidad,Novartis,100.43,62.68,1,J01,0,0,10
SKU10301,Azitromicina 500mg,Antibióticos Sistémicos,Azitromicina,Paquete,Novartis,90.3,61.51,1,J01,0,0,5
SKU10302,Ciprofloxacina 250mg,Antibióticos Sistémicos,Ciprofloxacina,Unidad,Bayer,15.82,9.37,1,J01,0,0,30
SKU10303,Claritromicina 500mg,Antibióticos Sistémicos,Claritromicina,Caja,Boehringer,44.46,25.68,1,J01,0,0,20
SKU10304,Cefalexina 750mg,Antibióticos Sistémicos,Cefalexina,Caja,AstraZeneca,11.63,7.21,1,J01,0,0,20
SKU10305,Amoxicilina 250mg,Antibióticos Sistémicos,Amoxicilina,Caja,GSK,106.4,61.34,1,J01,0,0,10
SKU10306,Azitromicina 750mg,Antibióticos Sistémicos,Azitromicina,Kit,Merck,100.16,69.39,1,J01,0,0,1
SKU10307,Ciprofloxacina 500mg,Antibióticos Sistémicos,Ciprofloxacina,Paquete,Novartis,93.63,57.18,1,J01,0,0,2
SKU10308,Claritromicina 750mg,Antibióticos Sistémicos,Claritromicina,Caja,Abbott,80.08,44.65,1,J01,0,0,2
SKU10309,Cefalexina 1000mg,Antibióticos Sistémicos,Cefalexina,Kit,Abbott,72.94,48.87,1,J01,0,0,5
SKU10310,Amoxicilina 500mg,Antibióticos Sistémicos,Amoxicilina,Paquete,Merck,99.03,56.77,1,J01,0,0,3
SKU10311,Azitromicina 1000mg,Antibióticos Sistémicos,Azitromicina,Caja,Boehringer,11.41,7.39,1,J01,0,0,2
SKU10312,Ciprofloxacina 750mg,Antibióticos Sistémicos,Ciprofloxacina,Kit,Abbott,92.42,53.33,1,J01,0,0,3
SKU10313,Claritromicina 1000mg,Antibióticos Sistémicos,Claritromicina,Paquete,Abbott,44.98,28.35,1,J01,0,0,100
SKU10314,Cefalexina 250mg,Antibióticos Sistémicos,Cefalexina,Unidad,Abbott,14.07,8.52,1,J01,0,0,3
SKU10315,Amoxicilina 750mg,Antibióticos Sistémicos,Amoxicilina,Paquete,Bayer,116.25,81.09,1,J01,0,0,3
SKU10316,Azitromicina 250mg,Antibióticos Sistémicos,Azitromicina,Caja,Novartis,84.63,50.07,1,J01,0,0,1
SKU10317,Ciprofloxacina 1000mg,Antibióticos Sistémicos,Ciprofloxacina,Caja,Novartis,30.72,20.98,1,J01,0,0,2
SKU10318,Claritromicina 250mg,Antibióticos Sistémicos,Claritromicina,Unidad,AstraZeneca,92.58,63.15,1,J01,0,0,3
SKU10319,Cefalexina 500mg,Antibióticos Sistémicos,Cefalexina,Kit,Merck,41.06,27.37,1,J01,0,0,10
SKU10320,Amoxicilina 1000mg,Antibióticos Sistémicos,Amoxicilina,Unidad,Pfizer,13.51,8.85,1,J01,0,0,100
SKU10321,Azitromicina 500mg,Antibióticos Sistémicos,Azitromicina,Kit,Merck,46.75,27.47,1,J01,0,0,10
SKU10322,Ciprofloxacina 250mg,Antibióticos Sistémicos,Ciprofloxacina,Paquete,Pfizer,118.92,70.16,1,J01,0,0,5
SKU10323,Claritromicina 500mg,Antibióticos Sistémicos,Claritromicina,Paquete,Abbott,82.02,48.73,1,J01,0,0,5
SKU10324,Cefalexina 750mg,Antibióticos Sistémicos,Cefalexina,Paquete,Abbott,28.58,18.96,1,J01,0,0,30
SKU10325,Amoxicilina 250mg,Antibióticos Sistémicos,Amoxicilina,Kit,Boehringer,28.74,19.14,1,J01,0,0,100
SKU10326,Azitromicina 750mg,Antibióticos Sistémicos,Azitromicina,Kit,AstraZeneca,35.3,20.58,1,J01,0,0,3
SKU10327,Ciprofloxacina 500mg,Antibióticos Sistémicos,Ciprofloxacina,Unidad,Abbott,80.57,53.1,1,J01,0,0,5
SKU10328,Claritromicina 750mg,Antibióticos Sistémicos,Claritromicina,Unidad,Sanofi,57.59,35.72,1,J01,0,0,3
SKU10329,Cefalexina 1000mg,Antibióticos Sistémicos,Cefalexina,Paquete,Boehringer,70.22,44.54,1,J01,0,0,30
SKU10330,Amoxicilina 500mg,Antibióticos Sistémicos,Amoxicilina,Unidad,Bayer,63.91,37.87,1,J01,0,0,1
SKU10331,Azitromicina 1000mg,Antibióticos Sistémicos,Azitromicina,Kit,Sanofi,87.88,61.22,1,J01,0,0,2
SKU10332,Ciprofloxacina 750mg,Antibióticos Sistémicos,Ciprofloxacina,Caja,Boehringer,72.72,50.25,1,J01,0,0,5
SKU10333,Claritromicina 1000mg,Antibióticos Sistémicos,Claritromicina,Paquete,Merck,27.52,16.85,1,J01,0,0,2
SKU10334,Cefalexina 250mg,Antibióticos Sistémicos,Cefalexina,Kit,Abbott,53.9,33.35,1,J01,0,0,3
SKU10335,Amoxicilina 750mg,Antibióticos Sistémicos,Amoxicilina,Kit,AstraZeneca,101.39,65.35,1,J01,0,0,1
SKU10336,Azitromicina 250mg,Antibióticos Sistémicos,Azitromicina,Unidad,Novartis,57.94,34.59,1,J01,0,0,2
SKU10337,Ciprofloxacina 1000mg,Antibióticos Sistémicos,Ciprofloxacina,Unidad,Novartis,99.39,67.22,1,J01,0,0,1
SKU10338,Claritromicina 250mg,Antibióticos Sistémicos,Claritromicina,Caja,Bayer,11.95,7.92,1,J01,0,0,3
SKU10339,Cefalexina 500mg,Antibióticos Sistémicos,Cefalexina,Kit,Sanofi,29.23,18.37,1,J01,0,0,2
SKU10340,Amoxicilina 1000mg,Antibióticos Sistémicos,Amoxicilina,Caja,Boehringer,74.44,43.48,1,J01,0,0,2
SKU10341,Azitromicina 500mg,Antibióticos Sistémicos,Azitromicina,Caja,Pfizer,88.42,51.49,1,J01,0,0,2
SKU10342,Ciprofloxacina 250mg,Antibióticos Sistémicos,Ciprofloxacina,Caja,Roche,81.21,45.37,1,J01,0,0,1
SKU10343,Claritromicina 500mg,Antibióticos Sistémicos,Claritromicina,Caja,Bayer,85.49,59.69,1,J01,0,0,1
SKU10344,Cefalexina 750mg,Antibióticos Sistémicos,Cefalexina,Caja,Abbott,116.12,67.96,1,J01,0,0,1
SKU10345,Amoxicilina 250mg,Antibióticos Sistémicos,Amoxicilina,Caja,Novartis,102.22,68.38,1,J01,0,0,1
SKU10346,Azitromicina 750mg,Antibióticos Sistémicos,Azitromicina,Kit,Bayer,82.52,54.63,1,J01,0,0,10
SKU10347,Ciprofloxacina 500mg,Antibióticos Sistémicos,Ciprofloxacina,Caja,Novartis,36.55,24.49,1,J01,0,0,2
SKU10348,Claritromicina 750mg,Antibióticos Sistémicos,Claritromicina,Paquete,Bayer,77.05,45.85,1,J01,0,0,5
SKU10349,Cefalexina 1000mg,Antibióticos Sistémicos,Cefalexina,Paquete,Novartis,69.02,39.88,1,J01,0,0,5
SKU10350,Amoxicilina 500mg,Antibióticos Sistémicos,Amoxicilina,Unidad,GSK,90.18,61.9,1,J01,0,0,2
SKU10351,Azitromicina 1000mg,Antibióticos Sistémicos,Azitromicina,Paquete,Bayer,27.18,15.58,1,J01,0,0,10
SKU10352,Ciprofloxacina 750mg,Antibióticos Sistémicos,Ciprofloxacina,Unidad,Novartis,31.71,22.01,1,J01,0,0,1
SKU10353,Claritromicina 1000mg,Antibióticos Sistémicos,Claritromicina,Unidad,GSK,72.46,48.89,1,J01,0,0,5
SKU10354,Cefalexina 250mg,Antibióticos Sistémicos,Cefalexina,Kit,Novartis,25.99,14.56,1,J01,0,0,1
SKU10355,Amoxicilina 750mg,Antibióticos Sistémicos,Amoxicilina,Kit,Novartis,18.58,11.81,1,J01,0,0,2
SKU10356,Azitromicina 250mg,Antibióticos Sistémicos,Azitromicina,Kit,Boehringer,17.93,10.75,1,J01,0,0,30
SKU10357,Ciprofloxacina 1000mg,Antibióticos Sistémicos,Ciprofloxacina,Kit,Sanofi,14.58,9.01,1,J01,0,0,5
SKU10358,Claritromicina 250mg,Antibióticos Sistémicos,Claritromicina,Unidad,Merck,71.58,48.98,1,J01,0,0,2
SKU10359,Cefalexina 500mg,Antibióticos Sistémicos,Cefalexina,Unidad,AstraZeneca,111.07,77.16,1,J01,0,0,5
SKU10360,Amoxicilina 1000mg,Antibióticos Sistémicos,Amoxicilina,Caja,Roche,32.46,18.13,1,J01,0,0,1
SKU10361,Azitromicina 500mg,Antibióticos Sistémicos,Azitromicina,Paquete,Novartis,14.39,8.04,1,J01,0,0,1
SKU10362,Ciprofloxacina 250mg,Antibióticos Sistémicos,Ciprofloxacina,Paquete,Boehringer,33.37,22.71,1,J01,0,0,3
SKU10363,Claritromicina 500mg,Antibióticos Sistémicos,Claritromicina,Caja,Sanofi,117.53,75.18,1,J01,0,0,30
SKU10364,Cefalexina 750mg,Antibióticos Sistémicos,Cefalexina,Kit,Roche,46.89,27.45,1,J01,0,0,1
SKU10365,Amoxicilina 250mg,Antibióticos Sistémicos,Amoxicilina,Paquete,Novartis,117.37,69.56,1,J01,0,0,100
SKU10366,Azitromicina 750mg,Antibióticos Sistémicos,Azitromicina,Caja,Roche,84.84,57.17,1,J01,0,0,10
SKU10367,Ciprofloxacina 500mg,Antibióticos Sistémicos,Ciprofloxacina,Kit,Sanofi,108.27,63.08,1,J01,0,0,10
SKU10368,Claritromicina 750mg,Antibióticos Sistémicos,Claritromicina,Caja,Roche,117.88,80.06,1,J01,0,0,1
SKU10369,Cefalexina 1000mg,Antibióticos Sistémicos,Cefalexina,Caja,Novartis,112.14,74.74,1,J01,0,0,10
SKU10370,Amoxicilina 500mg,Antibióticos Sistémicos,Amoxicilina,Kit,Pfizer,73.07,46.44,1,J01,0,0,5
SKU10371,Azitromicina 1000mg,Antibióticos Sistémicos,Azitromicina,Paquete,Abbott,106.4,66.46,1,J01,0,0,3
SKU10372,Ciprofloxacina 750mg,Antibióticos Sistémicos,Ciprofloxacina,Kit,Abbott,87.83,50.69,1,J01,0,0,30
SKU10373,Claritromicina 1000mg,Antibióticos Sistémicos,Claritromicina,Paquete,AstraZeneca,111.88,72.45,1,J01,0,0,50
SKU10374,Cefalexina 250mg,Antibióticos Sistémicos,Cefalexina,Unidad,Roche,92.65,58.63,1,J01,0,0,3
SKU10375,Amoxicilina 750mg,Antibióticos Sistémicos,Amoxicilina,Caja,Merck,63.52,37.31,1,J01,0,0,2
SKU10376,Azitromicina 250mg,Antibióticos Sistémicos,Azitromicina,Paquete,Roche,42.34,27.18,1,J01,0,0,1
SKU10377,Ciprofloxacina 1000mg,Antibióticos Sistémicos,Ciprofloxacina,Kit,Merck,104.19,59.29,1,J01,0,0,30
SKU10378,Claritromicina 250mg,Antibióticos Sistémicos,Claritromicina,Caja,Boehringer,19.38,12.9,1,J01,0,0,1
SKU10379,Cefalexina 500mg,Antibióticos Sistémicos,Cefalexina,Unidad,AstraZeneca,114.9,74.43,1,J01,0,0,5
SKU10380,Amoxicilina 1000mg,Antibióticos Sistémicos,Amoxicilina,Paquete,Abbott,66.45,42.71,1,J01,0,0,5
SKU10381,Azitromicina 500mg,Antibióticos Sistémicos,Azitromicina,Caja,GSK,77.51,44.46,1,J01,0,0,5
SKU10382,Ciprofloxacina 250mg,Antibióticos Sistémicos,Ciprofloxacina,Unidad,Abbott,55.97,37.37,1,J01,0,0,3
SKU10383,Claritromicina 500mg,Antibióticos Sistémicos,Claritromicina,Caja,Merck,47.07,27.08,1,J01,0,0,10
SKU10384,Cefalexina 750mg,Antibióticos Sistémicos,Cefalexina,Paquete,Sanofi,90.54,60.81,1,J01,0,0,30
SKU10385,Amoxicilina 250mg,Antibióticos Sistémicos,Amoxicilina,Unidad,Sanofi,43.71,25.49,1,J01,0,0,1
SKU10386,Azitromicina 750mg,Antibióticos Sistémicos,Azitromicina,Paquete,GSK,78.03,52.78,1,J01,0,0,2
SKU10387,Ciprofloxacina 500mg,Antibióticos Sistémicos,Ciprofloxacina,Caja,Sanofi,107.94,73.91,1,J01,0,0,1
SKU10388,Claritromicina 750mg,Antibióticos Sistémicos,Claritromicina,Caja,Boehringer,51.33,34.29,1,J01,0,0,2
SKU10389,Cefalexina 1000mg,Antibióticos Sistémicos,Cefalexina,Caja,Boehringer,93.32,56.26,1,J01,0,0,1
SKU10390,Amoxicilina 500mg,Antibióticos Sistémicos,Amoxicilina,Kit,Pfizer,70.03,40.2,1,J01,0,0,20
SKU10391,Azitromicina 1000mg,Antibióticos Sistémicos,Azitromicina,Caja,Novartis,22.46,13.14,1,J01,0,0,10
SKU10392,Ciprofloxacina 750mg,Antibióticos Sistémicos,Ciprofloxacina,Unidad,GSK,50.58,29.38,1,J01,0,0,1
SKU10393,Claritromicina 1000mg,Antibióticos Sistémicos,Claritromicina,Paquete,Roche,15.39,9.0,1,J01,0,0,10
SKU10394,Cefalexina 250mg,Antibióticos Sistémicos,Cefalexina,Paquete,Bayer,79.52,45.86,1,J01,0,0,5
SKU10395,Amoxicilina 750mg,Antibióticos Sistémicos,Amoxicilina,Paquete,Pfizer,90.6,52.75,1,J01,0,0,3
SKU10396,Azitromicina 250mg,Antibióticos Sistémicos,Azitromicina,Paquete,Abbott,44.81,29.6,1,J01,0,0,2
SKU10397,Ciprofloxacina 1000mg,Antibióticos Sistémicos,Ciprofloxacina,Kit,Roche,18.91,11.99,1,J01,0,0,3
SKU10398,Claritromicina 250mg,Antibióticos Sistémicos,Claritromicina,Caja,Novartis,30.99,20.4,1,J01,0,0,3
SKU10399,Cefalexina 500mg,Antibióticos Sistémicos,Cefalexina,Unidad,Boehringer,118.23,66.24,1,J01,0,0,3
SKU10400,Amoxicilina 1000mg,Antibióticos Sistémicos,Amoxicilina,Paquete,Bayer,97.95,54.87,1,J01,0,0,2
SKU10401,Azitromicina 500mg,Antibióticos Sistémicos,Azitromicina,Paquete,Boehringer,111.92,67.21,1,J01,0,0,30
SKU10402,Ciprofloxacina 250mg,Antibióticos Sistémicos,Ciprofloxacina,Paquete,GSK,114.33,65.06,1,J01,0,0,3
SKU10403,Claritromicina 500mg,Antibióticos Sistémicos,Claritromicina,Caja,Pfizer,89.36,59.64,1,J01,0,0,10
SKU10404,Cefalexina 750mg,Antibióticos Sistémicos,Cefalexina,Kit,Bayer,15.71,10.93,1,J01,0,0,30
SKU10405,Amoxicilina 250mg,Antibióticos Sistémicos,Amoxicilina,Kit,Bayer,108.21,71.55,1,J01,0,0,2
SKU10406,Azitromicina 750mg,Antibióticos Sistémicos,Azitromicina,Kit,Roche,86.45,60.13,1,J01,0,0,20
SKU10407,Ciprofloxacina 500mg,Antibióticos Sistémicos,Ciprofloxacina,Paquete,Abbott,106.68,68.67,1,J01,0,0,3
SKU10408,Claritromicina 750mg,Antibióticos Sistémicos,Claritromicina,Paquete,Pfizer,86.0,55.57,1,J01,0,0,2
